account_id,segment,value_date,institution_size,province,principal_outstanding,undrawn_limit,collateral_value,loan_to_value,tenure_years,months_on_book,dpd,debt_review_flag,judgement_flag,administration_order,loadshedding_vulnerability_score,internal_rating,base_segment_ccf,base_segment_ttc_pd,base_segment_lgd,base_segment_corr
ACC_000942,Retail_Vehicle,2026-09-16,Large_D-SIB,KZN,179838259.11782274,2107963.0816629357,141743196.25794464,1.2687611389159914,7,22,0,False,False,False,2,BB,0.6,0.035,0.4,0.1
ACC_000943,Retail_Vehicle,2026-09-16,Large_D-SIB,Mpumalanga,78753640.90194403,6403668.418076837,72795550.74293593,1.0818468999574988,4,205,0,False,False,False,4,BBB,0.6,0.035,0.4,0.1
ACC_000944,Retail_Vehicle,2026-09-16,Large_D-SIB,Gauteng,254071084.88353208,5363000.552541865,179386494.07223657,1.4163334101463683,7,174,0,False,False,False,4,BBB,0.6,0.035,0.4,0.1
ACC_000945,Retail_Vehicle,2026-09-16,Large_D-SIB,Western Cape,402823275.8514438,17186070.13217252,380732676.07021385,1.0580212867706582,6,55,30,False,False,False,1,A,0.6,0.035,0.4,0.1
ACC_000946,Retail_Vehicle,2026-09-16,Large_D-SIB,Western Cape,501442101.11781704,30453582.99248898,343403218.53107363,1.4602137489065,1,97,120,False,False,True,3,BB,0.6,0.035,0.4,0.1
ACC_000947,Retail_Vehicle,2026-09-16,Large_D-SIB,Gauteng,125609986.95142102,9595529.6697571,98230115.96890366,1.278731941955407,6,112,0,False,False,False,4,A,0.6,0.035,0.4,0.1
ACC_000948,Retail_Vehicle,2026-09-16,Large_D-SIB,KZN,57066081.410312206,2076701.8466312604,54598649.435444936,1.0451921796670933,5,230,0,False,False,False,5,BBB,0.6,0.035,0.4,0.1
ACC_000949,Retail_Vehicle,2026-09-16,Large_D-SIB,KZN,289374606.0639939,26176512.342000466,185716669.36558905,1.5581509567908034,5,86,0,False,False,False,3,CCC,0.6,0.035,0.4,0.1
ACC_000950,Retail_Vehicle,2026-09-16,Large_D-SIB,Gauteng,341372424.66046953,31030290.917329304,361341355.825667,0.9447366573373026,2,193,0,False,False,False,1,BBB,0.6,0.035,0.4,0.1
ACC_000951,Retail_Vehicle,2026-09-16,Large_D-SIB,Eastern Cape,273385186.9039531,25708983.296208,249342629.59878767,1.0964237737600337,1,140,0,False,False,False,2,BBB,0.6,0.035,0.4,0.1
ACC_000952,Retail_Vehicle,2026-09-16,Large_D-SIB,Gauteng,347529266.0911066,11535801.74848356,337818123.6149167,1.0287466592149441,7,38,30,False,False,False,5,BBB,0.6,0.035,0.4,0.1
ACC_000953,Retail_Vehicle,2026-09-16,Large_D-SIB,Eastern Cape,541507615.5925882,29100907.675830778,345685894.51750165,1.5664729865486957,3,90,0,False,False,False,2,AA,0.6,0.035,0.4,0.1
ACC_000954,Retail_Vehicle,2026-09-16,Large_D-SIB,Eastern Cape,400245504.4072,14922660.309243504,440017115.1698539,0.9096134914040754,4,98,0,False,False,False,4,A,0.6,0.035,0.4,0.1
ACC_000955,Retail_Vehicle,2026-09-16,Large_D-SIB,Western Cape,342261843.15232885,20040530.30344976,273683323.75978184,1.2505761712129013,2,81,0,False,False,False,2,BBB,0.6,0.035,0.4,0.1
ACC_000956,Retail_Vehicle,2026-09-16,Large_D-SIB,Gauteng,183647292.41024372,6914145.710641398,152691318.14846963,1.2027356541101701,7,16,0,False,False,False,2,A,0.6,0.035,0.4,0.1
ACC_000957,Retail_Vehicle,2026-09-16,Large_D-SIB,Mpumalanga,97633377.47485434,3228579.31327297,92934264.8070989,1.050563833237496,4,226,0,False,False,False,2,A,0.6,0.035,0.4,0.1
ACC_000958,Retail_Vehicle,2026-09-16,Large_D-SIB,Western Cape,261243433.10468066,24199337.66881072,273122743.0612704,0.9565055995577606,5,32,0,False,False,False,3,BB,0.6,0.035,0.4,0.1
ACC_000959,Retail_Vehicle,2026-09-16,Large_D-SIB,KZN,728366444.1513852,66805719.75918723,506269513.6554317,1.4386930765242822,4,237,0,False,False,False,2,BBB,0.6,0.035,0.4,0.1
ACC_000960,Retail_Vehicle,2026-09-16,Large_D-SIB,Gauteng,213067352.1995963,10973575.39285645,150769006.26402935,1.4132039301663166,1,227,5,False,False,False,3,CCC,0.6,0.035,0.4,0.1
ACC_000961,Retail_Vehicle,2026-09-16,Large_D-SIB,KZN,399554740.42370176,31900539.535728868,382308908.96776545,1.0451096771521753,4,228,0,False,False,False,3,AA,0.6,0.035,0.4,0.1
ACC_000962,Retail_Vehicle,2026-09-16,Large_D-SIB,Mpumalanga,105694981.8769669,6623586.225064558,65937787.6040871,1.6029500794232816,6,171,0,False,False,False,3,BBB,0.6,0.035,0.4,0.1
ACC_000963,Retail_Vehicle,2026-09-16,Large_D-SIB,North West,302462623.8062977,20493052.383546967,330971764.3735538,0.9138623180704954,2,178,0,False,False,False,3,BBB,0.6,0.035,0.4,0.1
ACC_000964,Retail_Vehicle,2026-09-16,Large_D-SIB,Gauteng,543238199.1035087,33154424.033276144,475506084.4971279,1.1424421617612128,4,238,0,False,False,False,2,BBB,0.6,0.035,0.4,0.1
ACC_000965,Retail_Vehicle,2026-09-16,Large_D-SIB,Gauteng,54584092.24277497,1343038.451005208,49887765.45149358,1.0941378461989377,5,213,0,False,False,False,4,BBB,0.6,0.035,0.4,0.1
ACC_000966,Retail_Vehicle,2026-09-16,Large_D-SIB,Western Cape,315520427.4569771,23489154.280240096,239324532.75448808,1.318378955243401,5,46,0,False,False,False,3,BB,0.6,0.035,0.4,0.1
ACC_000967,Retail_Vehicle,2026-09-16,Large_D-SIB,Northern Cape,167951219.6549381,1206389.3589195795,133223742.90911332,1.2606703278822924,6,186,0,False,False,False,2,B,0.6,0.035,0.4,0.1
ACC_000968,Retail_Vehicle,2026-09-16,Large_D-SIB,Gauteng,502715951.34509766,39250750.01856906,330650434.77897507,1.5203849699491265,4,105,0,False,False,False,4,BBB,0.6,0.035,0.4,0.1
ACC_000969,Retail_Vehicle,2026-09-16,Large_D-SIB,North West,664670125.3975614,17821224.317276843,639104454.4310981,1.0400023357515489,6,184,0,False,False,False,2,AA,0.6,0.035,0.4,0.1
ACC_000970,Retail_Vehicle,2026-09-16,Large_D-SIB,Mpumalanga,1146905117.9349556,22109340.033249285,922794433.8889145,1.242860897092298,7,171,60,True,False,False,2,AA,0.6,0.035,0.4,0.1
ACC_000971,Retail_Vehicle,2026-09-16,Large_D-SIB,Gauteng,319934058.12418276,21129592.63734123,330224434.1346578,0.968838235615603,1,84,0,False,False,False,5,CCC,0.6,0.035,0.4,0.1
ACC_000972,Retail_Vehicle,2026-09-16,Large_D-SIB,KZN,191075233.9839415,11700033.752008935,155673243.7468784,1.2274121704216947,7,159,15,False,False,False,2,BB,0.6,0.035,0.4,0.1
ACC_000973,Retail_Vehicle,2026-09-16,Large_D-SIB,KZN,188265560.57192308,11976696.423972452,123749663.96034895,1.5213419943689372,1,196,0,False,False,False,2,BB,0.6,0.035,0.4,0.1
ACC_000974,Retail_Vehicle,2026-09-16,Large_D-SIB,Gauteng,291389536.6209145,5781692.448175198,291531328.67020714,0.9995136301476092,6,80,0,False,False,False,2,B,0.6,0.035,0.4,0.1
ACC_000975,Retail_Vehicle,2026-09-16,Large_D-SIB,Western Cape,705443771.7323714,33832234.333554916,757475238.8318758,0.931309349227384,5,56,0,False,False,False,2,B,0.6,0.035,0.4,0.1
ACC_000976,Retail_Vehicle,2026-09-16,Large_D-SIB,KZN,1811905342.4251819,144082563.83397067,1348304097.1110783,1.3438402703866519,3,134,0,False,False,False,1,B,0.6,0.035,0.4,0.1
ACC_000977,Retail_Vehicle,2026-09-16,Large_D-SIB,Free State,138058791.54543486,10103599.694908889,125942749.71395473,1.0962027735538447,1,151,0,False,False,False,4,AA,0.6,0.035,0.4,0.1
ACC_000978,Retail_Vehicle,2026-09-16,Large_D-SIB,Gauteng,482029060.49672014,34779479.044773825,398023832.0370555,1.2110557753030322,1,196,0,False,False,False,3,BBB,0.6,0.035,0.4,0.1
ACC_000979,Retail_Vehicle,2026-09-16,Large_D-SIB,Gauteng,154725759.80996674,1525315.1210670716,124228349.0921164,1.2454947758762878,5,30,0,False,False,False,2,BBB,0.6,0.035,0.4,0.1
ACC_000980,Retail_Vehicle,2026-09-16,Large_D-SIB,Gauteng,123014819.37206134,1196047.4591973175,134200130.641389,0.916652009086212,2,59,0,False,False,False,2,B,0.6,0.035,0.4,0.1
ACC_000981,Retail_Vehicle,2026-09-16,Large_D-SIB,Eastern Cape,261643253.25320768,9886719.392044675,171032117.05118123,1.5297901807232566,5,194,15,False,False,False,1,BB,0.6,0.035,0.4,0.1
ACC_000982,Retail_Vehicle,2026-09-16,Large_D-SIB,KZN,212418141.01310533,11383904.926777948,215730002.7981026,0.9846481168959296,3,23,5,False,False,False,3,BBB,0.6,0.035,0.4,0.1
ACC_000983,Retail_Vehicle,2026-09-16,Large_D-SIB,Gauteng,270404820.06488407,1393772.8268382284,282818364.0606803,0.9561077158584622,1,25,0,False,False,False,2,BBB,0.6,0.035,0.4,0.1
ACC_000984,Retail_Vehicle,2026-09-16,Large_D-SIB,Gauteng,81886316.66982535,1944290.42407569,50292551.92448071,1.6281996744326244,7,186,30,False,False,False,4,A,0.6,0.035,0.4,0.1
ACC_000985,Retail_Vehicle,2026-09-16,Large_D-SIB,Eastern Cape,820314576.5999305,53331969.37146986,898733686.4237969,0.9127448864903369,7,13,0,False,False,False,3,B,0.6,0.035,0.4,0.1
ACC_000986,Retail_Vehicle,2026-09-16,Large_D-SIB,KZN,154201415.9749451,7248345.595071379,107020257.67033191,1.4408619389606714,6,240,5,False,False,False,3,A,0.6,0.035,0.4,0.1
ACC_000987,Retail_Vehicle,2026-09-16,Large_D-SIB,Free State,216982324.4854697,14733417.369822597,152628779.26928413,1.421634409475595,7,159,0,False,False,False,3,BB,0.6,0.035,0.4,0.1
ACC_000988,Retail_Vehicle,2026-09-16,Large_D-SIB,KZN,572468725.2567222,41188416.75523343,480137075.2610044,1.1923026876137943,3,183,0,False,False,False,5,BBB,0.6,0.035,0.4,0.1
ACC_000989,Retail_Vehicle,2026-09-16,Large_D-SIB,Western Cape,210001944.59773806,8955639.922059638,167934500.70887947,1.2504991154961305,7,234,0,False,False,False,4,A,0.6,0.035,0.4,0.1
ACC_000990,Retail_Vehicle,2026-09-16,Large_D-SIB,KZN,179209899.60283116,14808501.672145113,170596911.77828503,1.0504873607310075,5,123,0,False,False,False,5,BBB,0.6,0.035,0.4,0.1
ACC_000991,Retail_Vehicle,2026-09-16,Large_D-SIB,Gauteng,154194885.97021928,13753892.628699366,131226981.81086272,1.1750242506717115,1,77,0,False,False,False,5,BB,0.6,0.035,0.4,0.1
ACC_000992,Retail_Vehicle,2026-09-16,Large_D-SIB,Gauteng,330254724.0809689,29289290.386505876,229819223.9888222,1.4370195771657102,2,79,0,False,False,False,2,B,0.6,0.035,0.4,0.1
ACC_000993,Retail_Vehicle,2026-09-16,Large_D-SIB,Limpopo,1074494017.6898549,34689406.942046426,929421660.2987189,1.1560888492145849,3,213,0,False,False,False,5,BB,0.6,0.035,0.4,0.1
ACC_000994,Retail_Vehicle,2026-09-16,Large_D-SIB,Gauteng,147203565.82525235,10304317.284410106,92879531.2892349,1.5848870443461616,2,143,30,False,False,False,4,BBB,0.6,0.035,0.4,0.1
ACC_000995,Retail_Vehicle,2026-09-16,Large_D-SIB,KZN,345579895.1422747,28440147.137242943,279922292.23276824,1.2345565349075847,4,195,5,False,False,False,3,AA,0.6,0.035,0.4,0.1
ACC_000996,Retail_Vehicle,2026-09-16,Large_D-SIB,Gauteng,296136083.0670097,22438063.386593036,241234687.55480912,1.2275849964558967,1,203,0,False,False,False,3,BB,0.6,0.035,0.4,0.1
ACC_000997,Retail_Vehicle,2026-09-16,Large_D-SIB,KZN,178517191.8746831,4233385.779276233,114605999.22733802,1.5576600970126158,1,62,15,False,False,False,4,A,0.6,0.035,0.4,0.1
ACC_000998,Retail_Vehicle,2026-09-16,Large_D-SIB,Limpopo,351241153.32817847,15863682.890740737,224195146.14235583,1.5666759935344585,6,32,0,False,False,False,3,AA,0.6,0.035,0.4,0.1
ACC_000999,Retail_Vehicle,2026-09-16,Large_D-SIB,KZN,56758362.944068134,1028547.5392326149,38456095.54026823,1.4759263036632306,1,124,0,False,False,False,5,BB,0.6,0.035,0.4,0.1
ACC_001000,Retail_Vehicle,2026-09-16,Large_D-SIB,Eastern Cape,659741401.482374,18638638.52191713,483099404.31108177,1.3656431690765392,4,107,5,False,False,False,2,BBB,0.6,0.035,0.4,0.1
ACC_001001,Retail_CreditCard,2026-09-16,Large_D-SIB,Gauteng,226252589.48422724,100482969.47723018,0.0,inf,0,24,0,False,False,False,3,BB,0.85,0.08,0.5,0.08
ACC_001002,Retail_CreditCard,2026-09-16,Large_D-SIB,Free State,220846196.93818617,131432162.91167678,0.0,inf,0,176,0,False,False,False,2,BB,0.85,0.08,0.5,0.08
ACC_001003,Retail_CreditCard,2026-09-16,Large_D-SIB,Gauteng,555810786.2152734,256328889.74844936,0.0,inf,0,240,0,False,False,False,1,B,0.85,0.08,0.5,0.08
ACC_001004,Retail_CreditCard,2026-09-16,Large_D-SIB,KZN,119738772.38664559,68625485.59129272,0.0,inf,0,61,90,False,False,False,2,A,0.85,0.08,0.5,0.08
ACC_001005,Retail_CreditCard,2026-09-16,Large_D-SIB,Gauteng,134851653.04790306,116851723.37853919,0.0,inf,0,225,0,False,False,False,5,BBB,0.85,0.08,0.5,0.08
ACC_001006,Retail_CreditCard,2026-09-16,Large_D-SIB,Limpopo,354124968.1125707,245255179.48480412,0.0,inf,0,238,60,False,False,False,4,BBB,0.85,0.08,0.5,0.08
ACC_001007,Retail_CreditCard,2026-09-16,Large_D-SIB,Western Cape,714455380.6929905,609820169.608915,0.0,inf,0,87,0,False,False,False,5,AA,0.85,0.08,0.5,0.08
ACC_001008,Retail_CreditCard,2026-09-16,Large_D-SIB,KZN,451721153.5305995,294619257.08732605,0.0,inf,0,82,0,False,False,False,4,BBB,0.85,0.08,0.5,0.08
ACC_001009,Retail_CreditCard,2026-09-16,Large_D-SIB,KZN,1926118514.1417441,1371030230.2199538,0.0,inf,0,60,0,False,False,False,3,BB,0.85,0.08,0.5,0.08
ACC_001010,Retail_CreditCard,2026-09-16,Large_D-SIB,Gauteng,673114722.0160619,526496802.3684721,0.0,inf,0,139,0,False,False,False,1,BBB,0.85,0.08,0.5,0.08
ACC_001011,Retail_CreditCard,2026-09-16,Large_D-SIB,Eastern Cape,126402264.06850435,69053592.34039044,0.0,inf,0,226,0,False,False,False,4,B,0.85,0.08,0.5,0.08
ACC_001012,Retail_CreditCard,2026-09-16,Large_D-SIB,Free State,422801496.4089947,194385679.00414515,0.0,inf,0,222,0,False,False,False,3,AAA,0.85,0.08,0.5,0.08
ACC_001013,Retail_CreditCard,2026-09-16,Large_D-SIB,Eastern Cape,313584354.55460846,209826863.60942683,0.0,inf,0,22,0,False,False,False,4,B,0.85,0.08,0.5,0.08
ACC_001014,Retail_CreditCard,2026-09-16,Large_D-SIB,Gauteng,915278322.6241621,280429136.96933943,0.0,inf,0,232,0,False,False,False,1,CCC,0.85,0.08,0.5,0.08
ACC_001015,Retail_CreditCard,2026-09-16,Large_D-SIB,Western Cape,562778287.8312613,461014994.693646,0.0,inf,0,126,0,False,False,False,2,A,0.85,0.08,0.5,0.08
ACC_001016,Retail_CreditCard,2026-09-16,Large_D-SIB,Free State,130494127.91799834,85429847.24525616,0.0,inf,0,21,0,False,False,False,1,CCC,0.85,0.08,0.5,0.08
ACC_001017,Retail_CreditCard,2026-09-16,Large_D-SIB,Gauteng,225551820.45374772,185861726.20820525,0.0,inf,0,83,0,False,False,False,4,B,0.85,0.08,0.5,0.08
ACC_001018,Retail_CreditCard,2026-09-16,Large_D-SIB,Free State,229172324.25105223,204313226.67519048,0.0,inf,0,124,0,False,False,False,4,B,0.85,0.08,0.5,0.08
ACC_001019,Retail_CreditCard,2026-09-16,Large_D-SIB,Northern Cape,576010580.2749561,388385123.7378752,0.0,inf,0,208,120,False,True,True,3,A,0.85,0.08,0.5,0.08
ACC_001020,Retail_CreditCard,2026-09-16,Large_D-SIB,Gauteng,383107752.0312237,228797355.35181478,0.0,inf,0,189,0,False,False,False,1,AA,0.85,0.08,0.5,0.08
ACC_001021,Retail_CreditCard,2026-09-16,Large_D-SIB,Gauteng,450726216.8338301,255573374.6239512,0.0,inf,0,179,0,False,False,False,3,BB,0.85,0.08,0.5,0.08
ACC_001022,Retail_CreditCard,2026-09-16,Large_D-SIB,KZN,482190531.7995976,459955589.8659161,0.0,inf,0,188,0,False,False,False,5,BB,0.85,0.08,0.5,0.08
ACC_001023,Retail_CreditCard,2026-09-16,Large_D-SIB,Limpopo,51844454.57395553,20797802.693534695,0.0,inf,0,113,0,False,False,False,3,A,0.85,0.08,0.5,0.08
ACC_001024,Retail_CreditCard,2026-09-16,Large_D-SIB,Western Cape,187892330.41326898,174347205.65730396,0.0,inf,0,89,0,False,False,False,2,BBB,0.85,0.08,0.5,0.08
ACC_001025,Retail_CreditCard,2026-09-16,Large_D-SIB,Limpopo,418114161.31597894,392321078.4046565,0.0,inf,0,202,0,False,False,False,3,B,0.85,0.08,0.5,0.08
ACC_001026,Retail_CreditCard,2026-09-16,Large_D-SIB,Gauteng,225032599.8048312,98908147.54763635,0.0,inf,0,157,0,False,False,False,3,A,0.85,0.08,0.5,0.08
ACC_001027,Retail_CreditCard,2026-09-16,Large_D-SIB,KZN,585531069.1819526,296880870.804935,0.0,inf,0,184,0,False,False,False,5,BB,0.85,0.08,0.5,0.08
ACC_001028,Retail_CreditCard,2026-09-16,Large_D-SIB,Free State,231787568.1773216,105621272.35318506,0.0,inf,0,166,0,False,False,False,2,CCC,0.85,0.08,0.5,0.08
ACC_001029,Retail_CreditCard,2026-09-16,Large_D-SIB,KZN,274534491.129556,93444397.0479637,0.0,inf,0,47,0,False,False,False,2,BBB,0.85,0.08,0.5,0.08
ACC_001030,Retail_CreditCard,2026-09-16,Large_D-SIB,Gauteng,636020573.8606414,506089077.09419024,0.0,inf,0,64,0,False,False,False,4,BB,0.85,0.08,0.5,0.08
ACC_001031,Retail_CreditCard,2026-09-16,Large_D-SIB,Free State,145177374.46324322,135261236.6572419,0.0,inf,0,139,90,False,True,False,3,BBB,0.85,0.08,0.5,0.08
ACC_001032,Retail_CreditCard,2026-09-16,Large_D-SIB,Gauteng,466991716.9465387,323034438.370171,0.0,inf,0,2,0,False,False,False,2,BB,0.85,0.08,0.5,0.08
ACC_001033,Retail_CreditCard,2026-09-16,Large_D-SIB,KZN,172168558.6372603,77043795.0101107,0.0,inf,0,55,0,False,False,False,3,A,0.85,0.08,0.5,0.08
ACC_001034,Retail_CreditCard,2026-09-16,Large_D-SIB,KZN,362512190.9452892,336580086.0896642,0.0,inf,0,3,0,False,False,False,2,BBB,0.85,0.08,0.5,0.08
ACC_001035,Retail_CreditCard,2026-09-16,Large_D-SIB,KZN,677156257.3708022,389104841.0876134,0.0,inf,0,116,90,False,False,False,4,A,0.85,0.08,0.5,0.08
ACC_001036,Retail_CreditCard,2026-09-16,Large_D-SIB,North West,380708828.0880026,249327323.24869502,0.0,inf,0,45,5,False,False,False,3,BB,0.85,0.08,0.5,0.08
ACC_001037,Retail_CreditCard,2026-09-16,Large_D-SIB,Western Cape,729973949.0401114,363270114.95637965,0.0,inf,0,98,0,False,False,False,1,CCC,0.85,0.08,0.5,0.08
ACC_001038,Retail_CreditCard,2026-09-16,Large_D-SIB,Gauteng,718063116.5431901,713916581.5257267,0.0,inf,0,145,0,False,False,False,3,CCC,0.85,0.08,0.5,0.08
ACC_001039,Retail_CreditCard,2026-09-16,Large_D-SIB,Gauteng,226502946.80806017,68021140.87308879,0.0,inf,0,104,0,False,False,False,3,AAA,0.85,0.08,0.5,0.08
ACC_001040,Retail_CreditCard,2026-09-16,Large_D-SIB,KZN,397966290.64945257,365278980.57132864,0.0,inf,0,105,0,False,False,False,2,BB,0.85,0.08,0.5,0.08
ACC_001041,Retail_CreditCard,2026-09-16,Large_D-SIB,North West,415405139.24285597,300592316.8443879,0.0,inf,0,96,0,False,False,False,3,BB,0.85,0.08,0.5,0.08
ACC_001042,Retail_CreditCard,2026-09-16,Large_D-SIB,Limpopo,214307297.4325647,66393501.45296433,0.0,inf,0,146,0,False,False,False,3,BBB,0.85,0.08,0.5,0.08
ACC_001043,Retail_CreditCard,2026-09-16,Large_D-SIB,Gauteng,418816091.6295719,322376534.1463268,0.0,inf,0,42,0,False,False,False,1,BB,0.85,0.08,0.5,0.08
ACC_001044,Retail_CreditCard,2026-09-16,Large_D-SIB,Eastern Cape,355167902.9471145,332295692.4350925,0.0,inf,0,38,0,False,False,False,2,BB,0.85,0.08,0.5,0.08
ACC_001045,Retail_CreditCard,2026-09-16,Large_D-SIB,Eastern Cape,921605707.6266167,283064781.5861598,0.0,inf,0,212,0,False,False,False,5,A,0.85,0.08,0.5,0.08
ACC_001046,Retail_CreditCard,2026-09-16,Large_D-SIB,Gauteng,217268957.38375825,192421777.90680096,0.0,inf,0,69,60,False,False,False,1,BBB,0.85,0.08,0.5,0.08
ACC_001047,Retail_CreditCard,2026-09-16,Large_D-SIB,KZN,184517729.79253495,135577293.93932435,0.0,inf,0,136,0,False,False,False,4,CCC,0.85,0.08,0.5,0.08
ACC_001048,Retail_CreditCard,2026-09-16,Large_D-SIB,Western Cape,852457528.0619096,718619476.2237282,0.0,inf,0,129,0,False,False,False,5,A,0.85,0.08,0.5,0.08
ACC_001049,Retail_CreditCard,2026-09-16,Large_D-SIB,KZN,145674237.82407758,54391660.139091596,0.0,inf,0,3,0,False,False,False,2,A,0.85,0.08,0.5,0.08
ACC_001050,Retail_CreditCard,2026-09-16,Large_D-SIB,North West,245776461.1688305,169867181.7692524,0.0,inf,0,62,90,True,False,False,1,CCC,0.85,0.08,0.5,0.08
ACC_001051,Retail_CreditCard,2026-09-16,Large_D-SIB,Western Cape,58568267.11206636,30483659.173691634,0.0,inf,0,140,0,False,False,False,3,A,0.85,0.08,0.5,0.08
ACC_001052,Retail_CreditCard,2026-09-16,Large_D-SIB,Gauteng,356900803.6579596,174669517.44835046,0.0,inf,0,38,0,False,False,False,3,BBB,0.85,0.08,0.5,0.08
ACC_001053,Retail_CreditCard,2026-09-16,Large_D-SIB,Mpumalanga,177809150.87398046,131650084.11488396,0.0,inf,0,35,0,False,False,False,3,BB,0.85,0.08,0.5,0.08
ACC_001054,Retail_CreditCard,2026-09-16,Large_D-SIB,Western Cape,1448171901.2511516,621707206.3808005,0.0,inf,0,105,0,False,False,False,2,BBB,0.85,0.08,0.5,0.08
ACC_001055,Retail_CreditCard,2026-09-16,Large_D-SIB,Western Cape,367853494.2019851,245615294.77096158,0.0,inf,0,95,0,False,False,False,5,A,0.85,0.08,0.5,0.08
ACC_001056,Retail_CreditCard,2026-09-16,Large_D-SIB,Northern Cape,289406305.2279002,200822290.02709767,0.0,inf,0,195,0,False,False,False,1,BBB,0.85,0.08,0.5,0.08
ACC_001057,Retail_CreditCard,2026-09-16,Large_D-SIB,Limpopo,368342751.4478046,336081032.0454452,0.0,inf,0,147,0,False,False,False,4,BBB,0.85,0.08,0.5,0.08
ACC_001058,Retail_CreditCard,2026-09-16,Large_D-SIB,Limpopo,223869628.5820415,149628747.34110758,0.0,inf,0,94,0,False,False,False,2,B,0.85,0.08,0.5,0.08
ACC_001059,Retail_CreditCard,2026-09-16,Large_D-SIB,Mpumalanga,690979688.0930035,465466140.00359005,0.0,inf,0,133,0,False,False,False,4,A,0.85,0.08,0.5,0.08
ACC_001060,Retail_CreditCard,2026-09-16,Large_D-SIB,Eastern Cape,689467888.2949594,534265071.2422333,0.0,inf,0,100,0,False,False,False,2,CCC,0.85,0.08,0.5,0.08
ACC_001061,Retail_CreditCard,2026-09-16,Large_D-SIB,KZN,561334982.0663879,260648930.83362636,0.0,inf,0,40,0,False,False,False,1,B,0.85,0.08,0.5,0.08
ACC_001062,Retail_CreditCard,2026-09-16,Large_D-SIB,Gauteng,183341216.30750024,89120564.8911289,0.0,inf,0,172,60,False,False,False,2,CCC,0.85,0.08,0.5,0.08
ACC_001063,Retail_CreditCard,2026-09-16,Large_D-SIB,Western Cape,277887828.3887154,227633123.16104066,0.0,inf,0,76,0,False,False,False,5,BBB,0.85,0.08,0.5,0.08
ACC_001064,Retail_CreditCard,2026-09-16,Large_D-SIB,Gauteng,153626963.4556268,109275670.33243254,0.0,inf,0,104,0,False,False,False,2,BBB,0.85,0.08,0.5,0.08
ACC_001065,Retail_CreditCard,2026-09-16,Large_D-SIB,Limpopo,910567783.5858655,885699720.4721661,0.0,inf,0,144,0,False,False,False,3,B,0.85,0.08,0.5,0.08
ACC_001066,Retail_CreditCard,2026-09-16,Large_D-SIB,Gauteng,563433509.527736,235571337.5629254,0.0,inf,0,155,0,False,False,False,5,A,0.85,0.08,0.5,0.08
ACC_001067,Retail_CreditCard,2026-09-16,Large_D-SIB,Gauteng,1197340829.4092548,505006424.2494337,0.0,inf,0,180,0,False,False,False,2,BBB,0.85,0.08,0.5,0.08
ACC_001068,Retail_CreditCard,2026-09-16,Large_D-SIB,Gauteng,410975457.14974034,189670564.82712343,0.0,inf,0,200,0,False,False,False,3,AAA,0.85,0.08,0.5,0.08
ACC_001069,Retail_CreditCard,2026-09-16,Large_D-SIB,Gauteng,350097065.3837331,290470637.9419495,0.0,inf,0,134,0,False,False,False,2,BBB,0.85,0.08,0.5,0.08
ACC_001070,Retail_CreditCard,2026-09-16,Large_D-SIB,KZN,378352414.7505876,334759600.2088373,0.0,inf,0,136,0,False,False,False,2,BBB,0.85,0.08,0.5,0.08
ACC_001071,Retail_CreditCard,2026-09-16,Large_D-SIB,Gauteng,152594756.21274096,91598471.96199875,0.0,inf,0,205,0,False,False,False,4,A,0.85,0.08,0.5,0.08
ACC_001072,Retail_CreditCard,2026-09-16,Large_D-SIB,Western Cape,668536574.71321,364614555.3245781,0.0,inf,0,21,0,False,False,False,2,BBB,0.85,0.08,0.5,0.08
ACC_001073,Retail_CreditCard,2026-09-16,Large_D-SIB,Eastern Cape,401846160.0445261,155287124.87753895,0.0,inf,0,127,5,False,False,False,1,BBB,0.85,0.08,0.5,0.08
ACC_001074,Retail_CreditCard,2026-09-16,Large_D-SIB,Eastern Cape,236720137.8951315,111649186.95237574,0.0,inf,0,7,0,False,False,False,3,BB,0.85,0.08,0.5,0.08
ACC_001075,Retail_CreditCard,2026-09-16,Large_D-SIB,Gauteng,282341047.3213579,204348338.75240752,0.0,inf,0,128,0,False,False,False,2,BBB,0.85,0.08,0.5,0.08
ACC_001076,Retail_CreditCard,2026-09-16,Large_D-SIB,KZN,176841530.52085292,59541347.60952183,0.0,inf,0,212,0,False,False,False,5,AA,0.85,0.08,0.5,0.08
ACC_001077,Retail_CreditCard,2026-09-16,Large_D-SIB,Gauteng,225478462.06453684,130508921.05978875,0.0,inf,0,95,5,False,False,False,3,BBB,0.85,0.08,0.5,0.08
ACC_001078,Retail_CreditCard,2026-09-16,Large_D-SIB,Limpopo,415498231.8970652,312413925.06888723,0.0,inf,0,238,0,False,False,False,4,B,0.85,0.08,0.5,0.08
ACC_001079,Retail_CreditCard,2026-09-16,Large_D-SIB,Gauteng,511318811.05740434,497752525.65857744,0.0,inf,0,208,0,False,False,False,1,CCC,0.85,0.08,0.5,0.08
ACC_001080,Retail_CreditCard,2026-09-16,Large_D-SIB,KZN,354230107.14028585,274828308.4616752,0.0,inf,0,148,0,False,False,False,3,A,0.85,0.08,0.5,0.08
ACC_001081,Retail_CreditCard,2026-09-16,Large_D-SIB,Eastern Cape,315658023.0933785,294192024.3437431,0.0,inf,0,88,0,False,False,False,3,BBB,0.85,0.08,0.5,0.08
