account_id,segment,institution_size,province,principal_outstanding,undrawn_limit,collateral_value,loan_to_value,tenure_years,months_on_book,dpd,debt_review_flag,judgement_flag,administration_order,loadshedding_vulnerability_score,internal_rating,base_segment_ccf,base_segment_ttc_pd,base_segment_lgd,base_segment_corr,source_bank,source_date
FDIC_24897_20260331,Corporate_Large,Large_D-SIB,US,1598961000.0,0.0,1598961000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COMMUNITY NATIONAL BANK,2026-03-31
FDIC_248_20260331,Corporate_Large,Large_D-SIB,US,233497000.0,0.0,233497000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,STATE SAVINGS BANK,2026-03-31
FDIC_24902_20260331,Corporate_Large,Large_D-SIB,US,39802000.0,0.0,39802000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NB OF S PADRE ISL,2026-03-31
FDIC_24919_20260331,Corporate_Large,Large_D-SIB,US,697281000.0,0.0,697281000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,UWHARRIE BANK,2026-03-31
FDIC_24920_20260331,Corporate_Large,Large_D-SIB,US,3040031000.0,0.0,3040031000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,WOORI AMERICA BANK,2026-03-31
FDIC_24922_20260331,Corporate_Large,Large_D-SIB,US,283584000.0,0.0,283584000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,GRAND VALLEY BANK,2026-03-31
FDIC_24961_20260331,Corporate_Large,Large_D-SIB,US,141263000.0,0.0,141263000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,INTERNATIONAL BK OF COM,2026-03-31
FDIC_24966_20260331,Corporate_Large,Large_D-SIB,US,144329000.0,0.0,144329000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,VALLEY BANK OF RONAN,2026-03-31
FDIC_2496_20260331,Corporate_Large,Large_D-SIB,US,257144000.0,0.0,257144000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,NATIONAL IRON BANK,2026-03-31
FDIC_24998_20260331,Corporate_Large,Large_D-SIB,US,20463145000.0,0.0,20463145000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COMMERCE BANK,2026-03-31
FDIC_25054_20260331,Corporate_Large,Large_D-SIB,US,36195000.0,0.0,36195000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SUMMIT NATIONAL BANK,2026-03-31
FDIC_25093_20260331,Corporate_Large,Large_D-SIB,US,1884311000.0,0.0,1884311000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HABIB AMERICAN BANK,2026-03-31
FDIC_25103_20260331,Corporate_Large,Large_D-SIB,US,3120732000.0,0.0,3120732000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CITY BANK,2026-03-31
FDIC_25158_20260331,Corporate_Large,Large_D-SIB,US,460018000.0,0.0,460018000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FINANCE FACTORS LTD,2026-03-31
FDIC_24829_20260331,Corporate_Large,Large_D-SIB,US,580825000.0,0.0,580825000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,ATLANTIC CMTY BANKERS BANK,2026-03-31
FDIC_2477_20260331,Corporate_Large,Large_D-SIB,US,235257000.0,0.0,235257000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF DEERFIELD,2026-03-31
FDIC_25178_20260331,Corporate_Large,Large_D-SIB,US,9745000000.0,0.0,9745000000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF AMERICA CA NA,2026-03-31
FDIC_2469_20260331,Corporate_Large,Large_D-SIB,US,142006000.0,0.0,142006000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BADGER BANK,2026-03-31
FDIC_2443_20260331,Corporate_Large,Large_D-SIB,US,755383000.0,0.0,755383000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CLEAR MOUNTAIN BANK,2026-03-31
FDIC_24443_20260331,Corporate_Large,Large_D-SIB,US,84222000.0,0.0,84222000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PROGRESSIVE NATIONAL BANK,2026-03-31
FDIC_2444_20260331,Corporate_Large,Large_D-SIB,US,64374000.0,0.0,64374000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CLAY COUNTY BANK INC,2026-03-31
FDIC_24472_20260331,Corporate_Large,Large_D-SIB,US,483063000.0,0.0,483063000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,AMERICAN NATION BANK,2026-03-31
FDIC_2448_20260331,Corporate_Large,Large_D-SIB,US,138095000.0,0.0,138095000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PIONEER COMMUNITY BANK INC,2026-03-31
FDIC_24498_20260331,Corporate_Large,Large_D-SIB,US,171251000.0,0.0,171251000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST STATE BANK,2026-03-31
FDIC_24516_20260331,Corporate_Large,Large_D-SIB,US,1598321000.0,0.0,1598321000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,INTERAUDI BANK,2026-03-31
FDIC_2452_20260331,Corporate_Large,Large_D-SIB,US,147635000.0,0.0,147635000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,WEST UNION BANK,2026-03-31
FDIC_2453_20260331,Corporate_Large,Large_D-SIB,US,222029000.0,0.0,222029000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,DAVIS TRUST CO,2026-03-31
FDIC_24540_20260331,Corporate_Large,Large_D-SIB,US,1577304000.0,0.0,1577304000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF NEW ENGLAND,2026-03-31
FDIC_2455_20260331,Corporate_Large,Large_D-SIB,US,289119000.0,0.0,289119000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF BRODHEAD,2026-03-31
FDIC_24563_20260331,Corporate_Large,Large_D-SIB,US,1110628000.0,0.0,1110628000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,TEXAS COMMUNITY BANK,2026-03-31
FDIC_245_20260331,Corporate_Large,Large_D-SIB,US,377090000.0,0.0,377090000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,RACCOON VALLEY BANK,2026-03-31
FDIC_24603_20260331,Corporate_Large,Large_D-SIB,US,314549000.0,0.0,314549000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST COMMERCIAL BANK NA,2026-03-31
FDIC_24677_20260331,Corporate_Large,Large_D-SIB,US,171194000.0,0.0,171194000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,TRIAD BANK NATIONAL ASSN,2026-03-31
FDIC_2467_20260331,Corporate_Large,Large_D-SIB,US,196392000.0,0.0,196392000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CITIZENS STATE BANK,2026-03-31
FDIC_2468_20260331,Corporate_Large,Large_D-SIB,US,576116000.0,0.0,576116000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,NORTHWESTERN BANK,2026-03-31
FDIC_25173_20260331,Corporate_Large,Large_D-SIB,US,385859000.0,0.0,385859000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,MEADE COUNTY BANK,2026-03-31
FDIC_251_20260331,Corporate_Large,Large_D-SIB,US,35844000.0,0.0,35844000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST SECURITY BANK,2026-03-31
FDIC_26217_20260331,Corporate_Large,Large_D-SIB,US,328628000.0,0.0,328628000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF COMMERCE,2026-03-31
FDIC_25750_20260331,Corporate_Large,Large_D-SIB,US,90942000.0,0.0,90942000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COMMUNITY BANK,2026-03-31
FDIC_25795_20260331,Corporate_Large,Large_D-SIB,US,274313000.0,0.0,274313000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PEOPLES BANK&TRUST,2026-03-31
FDIC_25803_20260331,Corporate_Large,Large_D-SIB,US,120249000.0,0.0,120249000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HATCH BANK,2026-03-31
FDIC_25849_20260331,Corporate_Large,Large_D-SIB,US,258291000.0,0.0,258291000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,MIDWEST IND BANKERSBANK,2026-03-31
FDIC_25858_20260331,Corporate_Large,Large_D-SIB,US,5435906000.0,0.0,5435906000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,EQUITY BANK,2026-03-31
FDIC_25869_20260331,Corporate_Large,Large_D-SIB,US,184115000.0,0.0,184115000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,METROPOLITAN BANK,2026-03-31
FDIC_25883_20260331,Corporate_Large,Large_D-SIB,US,446085000.0,0.0,446085000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST EAGLE BANK,2026-03-31
FDIC_25886_20260331,Corporate_Large,Large_D-SIB,US,796012000.0,0.0,796012000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,RIO BANK,2026-03-31
FDIC_25894_20260331,Corporate_Large,Large_D-SIB,US,362271000.0,0.0,362271000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NATIONAL BANK,2026-03-31
FDIC_258_20260331,Corporate_Large,Large_D-SIB,US,7232187000.0,0.0,7232187000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,STOCK YARDS BANK&TRUST CO,2026-03-31
FDIC_25927_20260331,Corporate_Large,Large_D-SIB,US,69613000.0,0.0,69613000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANCO DE LA NACION ARGENTINA,2026-03-31
FDIC_26021_20260331,Corporate_Large,Large_D-SIB,US,87730000.0,0.0,87730000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,VALLEY STATE BANK,2026-03-31
FDIC_26028_20260331,Corporate_Large,Large_D-SIB,US,434757000.0,0.0,434757000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF EAST ASIA LTD,2026-03-31
FDIC_2608_20260331,Corporate_Large,Large_D-SIB,US,323809000.0,0.0,323809000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,NATIONAL GRAND BK MARBLEHEAD,2026-03-31
FDIC_2616_20260331,Corporate_Large,Large_D-SIB,US,109790000.0,0.0,109790000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,MILLBURY NATIONAL BANK,2026-03-31
FDIC_26181_20260331,Corporate_Large,Large_D-SIB,US,675056000.0,0.0,675056000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,TEXAS NB OF JACKSONVILLE,2026-03-31
FDIC_26185_20260331,Corporate_Large,Large_D-SIB,US,418852000.0,0.0,418852000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CHARTER WEST BANK,2026-03-31
FDIC_26189_20260331,Corporate_Large,Large_D-SIB,US,106295000.0,0.0,106295000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HAVERFORD TRUST CO,2026-03-31
FDIC_25752_20260331,Corporate_Large,Large_D-SIB,US,243495000.0,0.0,243495000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COMMUNITY BANK,2026-03-31
FDIC_25749_20260331,Corporate_Large,Large_D-SIB,US,95563000.0,0.0,95563000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,EASTBANK NATIONAL ASSN,2026-03-31
FDIC_25247_20260331,Corporate_Large,Large_D-SIB,US,547278000.0,0.0,547278000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NATIONAL BANKERS BANK,2026-03-31
FDIC_25744_20260331,Corporate_Large,Large_D-SIB,US,61857000.0,0.0,61857000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SMALL BUSINESS BANK,2026-03-31
FDIC_25249_20260331,Corporate_Large,Large_D-SIB,US,605492000.0,0.0,605492000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,C3BANK NATIONAL ASSN,2026-03-31
FDIC_25258_20260331,Corporate_Large,Large_D-SIB,US,932907000.0,0.0,932907000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,INTERCREDIT BANK NA,2026-03-31
FDIC_25267_20260331,Corporate_Large,Large_D-SIB,US,288421000.0,0.0,288421000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,TRUBANK,2026-03-31
FDIC_25291_20260331,Corporate_Large,Large_D-SIB,US,445901000.0,0.0,445901000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF THE VALLEY,2026-03-31
FDIC_252_20260331,Corporate_Large,Large_D-SIB,US,211679000.0,0.0,211679000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PINNACLE BANK,2026-03-31
FDIC_25328_20260331,Corporate_Large,Large_D-SIB,US,148797000.0,0.0,148797000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BOC BANK,2026-03-31
FDIC_253_20260331,Corporate_Large,Large_D-SIB,US,1801082000.0,0.0,1801082000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,LUANA SAVINGS BANK,2026-03-31
FDIC_254_20260331,Corporate_Large,Large_D-SIB,US,166099000.0,0.0,166099000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST WHITNEY BANK&TRUST,2026-03-31
FDIC_25591_20260331,Corporate_Large,Large_D-SIB,US,33672000.0,0.0,33672000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CEDAR SECURITY BANK,2026-03-31
FDIC_25620_20260331,Corporate_Large,Large_D-SIB,US,1791062000.0,0.0,1791062000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CREDIT ONE BANK NA,2026-03-31
FDIC_25621_20260331,Corporate_Large,Large_D-SIB,US,494124000.0,0.0,494124000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SAGE CAPITAL BANK,2026-03-31
FDIC_25644_20260331,Corporate_Large,Large_D-SIB,US,115491000.0,0.0,115491000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BEACON BUSINESS BANK NA,2026-03-31
FDIC_25665_20260331,Corporate_Large,Large_D-SIB,US,398461000.0,0.0,398461000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COMMUNITY NATIONAL BANK,2026-03-31
FDIC_25679_20260331,Corporate_Large,Large_D-SIB,US,1559788000.0,0.0,1559788000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,INTERNATIONAL BK OF COM,2026-03-31
FDIC_25703_20260331,Corporate_Large,Large_D-SIB,US,145910000.0,0.0,145910000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF WEST,2026-03-31
FDIC_25726_20260331,Corporate_Large,Large_D-SIB,US,300770000.0,0.0,300770000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,MURPHY BANK,2026-03-31
FDIC_25738_20260331,Corporate_Large,Large_D-SIB,US,1106658000.0,0.0,1106658000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SOVEREIGN BANK,2026-03-31
FDIC_22257_20260331,Corporate_Large,Large_D-SIB,US,2436901000.0,0.0,2436901000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COLONY BANK,2026-03-31
FDIC_2224_20260331,Corporate_Large,Large_D-SIB,US,371074000.0,0.0,371074000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF BRIDGER NA,2026-03-31
FDIC_22242_20260331,Corporate_Large,Large_D-SIB,US,108445000.0,0.0,108445000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,UNION BANK&TRUST CO,2026-03-31
FDIC_19080_20260331,Corporate_Large,Large_D-SIB,US,2487906000.0,0.0,2487906000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,INWOOD NATIONAL BANK,2026-03-31
FDIC_1908_20260331,Corporate_Large,Large_D-SIB,US,138270000.0,0.0,138270000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,WANDA STATE BANK,2026-03-31
FDIC_19101_20260331,Corporate_Large,Large_D-SIB,US,559900000.0,0.0,559900000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HARFORD BANK,2026-03-31
FDIC_19105_20260331,Corporate_Large,Large_D-SIB,US,6011000.0,0.0,6011000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PEOPLES BANK OF MACON,2026-03-31
FDIC_19123_20260331,Corporate_Large,Large_D-SIB,US,1874357000.0,0.0,1874357000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST WESTERN BANK&TRUST,2026-03-31
FDIC_1913_20260331,Corporate_Large,Large_D-SIB,US,131303000.0,0.0,131303000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CASTLE ROCK BANK,2026-03-31
FDIC_19143_20260331,Corporate_Large,Large_D-SIB,US,511192000.0,0.0,511192000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,UNITED COMMUNITY BANK,2026-03-31
FDIC_19163_20260331,Corporate_Large,Large_D-SIB,US,424685000.0,0.0,424685000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST STATE BANK,2026-03-31
FDIC_19184_20260331,Corporate_Large,Large_D-SIB,US,634203000.0,0.0,634203000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HILLTOP NATIONAL BANK,2026-03-31
FDIC_19212_20260331,Corporate_Large,Large_D-SIB,US,613769000.0,0.0,613769000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST MW BANK OF THE OZARKS,2026-03-31
FDIC_19213_20260331,Corporate_Large,Large_D-SIB,US,1339421000.0,0.0,1339421000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SECURITY NB OF OMAHA,2026-03-31
FDIC_19215_20260331,Corporate_Large,Large_D-SIB,US,1037313000.0,0.0,1037313000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BENCHMARK BANK,2026-03-31
FDIC_19220_20260331,Corporate_Large,Large_D-SIB,US,1767083000.0,0.0,1767083000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,ANB BANK,2026-03-31
FDIC_19222_20260331,Corporate_Large,Large_D-SIB,US,4709070000.0,0.0,4709070000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FREMONT BANK,2026-03-31
FDIC_19230_20260331,Corporate_Large,Large_D-SIB,US,35656000.0,0.0,35656000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COMMUNITY NB IN MONMOUTH,2026-03-31
FDIC_19234_20260331,Corporate_Large,Large_D-SIB,US,240204000.0,0.0,240204000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,AMERICAN BANK,2026-03-31
FDIC_19254_20260331,Corporate_Large,Large_D-SIB,US,305590000.0,0.0,305590000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HERITAGE BANK NATIONAL ASSN,2026-03-31
FDIC_19274_20260331,Corporate_Large,Large_D-SIB,US,297451000.0,0.0,297451000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANNER CAPITAL BANK,2026-03-31
FDIC_19087_20260331,Corporate_Large,Large_D-SIB,US,79192000.0,0.0,79192000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF LINDSAY,2026-03-31
FDIC_19070_20260331,Corporate_Large,Large_D-SIB,US,244146000.0,0.0,244146000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NB OF CLARKSDALE,2026-03-31
FDIC_19285_20260331,Corporate_Large,Large_D-SIB,US,179518000.0,0.0,179518000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,LOGAN BANK&TRUST CO,2026-03-31
FDIC_1906_20260331,Corporate_Large,Large_D-SIB,US,64539000.0,0.0,64539000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,TRIUMPH STATE BANK,2026-03-31
FDIC_18885_20260331,Corporate_Large,Large_D-SIB,US,194478000.0,0.0,194478000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,NEIGHBORHOOD NATIONAL BANK,2026-03-31
FDIC_18892_20260331,Corporate_Large,Large_D-SIB,US,15144000.0,0.0,15144000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,KRESS NATIONAL BANK,2026-03-31
FDIC_18895_20260331,Corporate_Large,Large_D-SIB,US,50861000.0,0.0,50861000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NB OF LAKE JACKSON,2026-03-31
FDIC_18922_20260331,Corporate_Large,Large_D-SIB,US,1176721000.0,0.0,1176721000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,TRI CITY NATIONAL BANK,2026-03-31
FDIC_18924_20260331,Corporate_Large,Large_D-SIB,US,25956000.0,0.0,25956000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,OLD GLORY BANK,2026-03-31
FDIC_18930_20260331,Corporate_Large,Large_D-SIB,US,68371000.0,0.0,68371000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF BELLE GLADE,2026-03-31
FDIC_18937_20260331,Corporate_Large,Large_D-SIB,US,12718000.0,0.0,12718000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,ST MARTIN NATIONAL BANK,2026-03-31
FDIC_18942_20260331,Corporate_Large,Large_D-SIB,US,12780000.0,0.0,12780000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BK SAN JACINTO CNTY COLDSPRI,2026-03-31
FDIC_1895_20260331,Corporate_Large,Large_D-SIB,US,633911000.0,0.0,633911000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FARMERS&MERCHANTS BANK,2026-03-31
FDIC_18983_20260331,Corporate_Large,Large_D-SIB,US,4557479000.0,0.0,4557479000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,RIVER CITY BANK,2026-03-31
FDIC_19001_20260331,Corporate_Large,Large_D-SIB,US,568173000.0,0.0,568173000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST MIDWEST BANK OF DEXTER,2026-03-31
FDIC_19008_20260331,Corporate_Large,Large_D-SIB,US,2937986000.0,0.0,2937986000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PARKWAY BANK&TRUST CO,2026-03-31
FDIC_1900_20260331,Corporate_Large,Large_D-SIB,US,426579000.0,0.0,426579000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST INDEPENDENT BANK,2026-03-31
FDIC_19011_20260331,Corporate_Large,Large_D-SIB,US,229568000.0,0.0,229568000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,LEGACY BANK,2026-03-31
FDIC_19024_20260331,Corporate_Large,Large_D-SIB,US,243344000.0,0.0,243344000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COMMERCIAL NB OF TEXARKANA,2026-03-31
FDIC_1903_20260331,Corporate_Large,Large_D-SIB,US,97295000.0,0.0,97295000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,ST CLAIR STATE BANK INC,2026-03-31
FDIC_1905_20260331,Corporate_Large,Large_D-SIB,US,390692000.0,0.0,390692000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PROFINIUM INC,2026-03-31
FDIC_19278_20260331,Corporate_Large,Large_D-SIB,US,38965000.0,0.0,38965000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CARMINE STATE BANK,2026-03-31
FDIC_19288_20260331,Corporate_Large,Large_D-SIB,US,878343000.0,0.0,878343000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRSTAR BANK,2026-03-31
FDIC_18879_20260331,Corporate_Large,Large_D-SIB,US,78671000.0,0.0,78671000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,KENNETT TRUST BANK,2026-03-31
FDIC_19459_20260331,Corporate_Large,Large_D-SIB,US,2577496000.0,0.0,2577496000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,UNITED COMMUNITY BANK,2026-03-31
FDIC_1946_20260331,Corporate_Large,Large_D-SIB,US,203366000.0,0.0,203366000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,ALLIANT BANK,2026-03-31
FDIC_19482_20260331,Corporate_Large,Large_D-SIB,US,905302000.0,0.0,905302000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CONSUMERS NATIONAL BANK,2026-03-31
FDIC_19502_20260331,Corporate_Large,Large_D-SIB,US,699811000.0,0.0,699811000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NB OF TENNESSEE,2026-03-31
FDIC_19506_20260331,Corporate_Large,Large_D-SIB,US,1638500000.0,0.0,1638500000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF SPRINGFIELD,2026-03-31
FDIC_19512_20260331,Corporate_Large,Large_D-SIB,US,779644000.0,0.0,779644000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,ROYAL BANKS OF MISSOURI,2026-03-31
FDIC_19525_20260331,Corporate_Large,Large_D-SIB,US,280400000.0,0.0,280400000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,MT MCKINLEY BANK,2026-03-31
FDIC_19531_20260331,Corporate_Large,Large_D-SIB,US,2179526000.0,0.0,2179526000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,MACHIAS SAVINGS BANK,2026-03-31
