account_id,segment,institution_size,province,principal_outstanding,undrawn_limit,collateral_value,loan_to_value,tenure_years,months_on_book,dpd,debt_review_flag,judgement_flag,administration_order,loadshedding_vulnerability_score,internal_rating,base_segment_ccf,base_segment_ttc_pd,base_segment_lgd,base_segment_corr,source_bank,source_date,value_date
FDIC_26760_20260630,Corporate_Large,Large_D-SIB,US,637364000.0,0.0,637364000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,GREEN BELT BANK&TRUST,2026-06-30,2026-06-30
FDIC_26790_20260630,Corporate_Large,Large_D-SIB,US,515304000.0,0.0,515304000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HANA BANK USA NATIONAL ASSN,2026-06-30,2026-06-30
FDIC_26798_20260630,Corporate_Large,Large_D-SIB,US,93514000.0,0.0,93514000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HOME SAVINGS BANK,2026-06-30,2026-06-30
FDIC_26799_20260630,Corporate_Large,Large_D-SIB,US,397627000.0,0.0,397627000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,EVABANK,2026-06-30,2026-06-30
FDIC_267_20260630,Corporate_Large,Large_D-SIB,US,167732000.0,0.0,167732000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,KENTUCKY FARMERS BANK CORP,2026-06-30,2026-06-30
FDIC_26829_20260630,Corporate_Large,Large_D-SIB,US,169118000.0,0.0,169118000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NATIONAL BANK OF PASCO,2026-06-30,2026-06-30
FDIC_2682_20260630,Corporate_Large,Large_D-SIB,US,41737000.0,0.0,41737000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NB OF BROOKSVILLE,2026-06-30,2026-06-30
FDIC_26847_20260630,Corporate_Large,Large_D-SIB,US,108552000.0,0.0,108552000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CHESAPEAKE BANK&TRUST CO,2026-06-30,2026-06-30
FDIC_26856_20260630,Corporate_Large,Large_D-SIB,US,1460941000.0,0.0,1460941000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FALCON INTERNATIONAL BANK,2026-06-30,2026-06-30
FDIC_26393_20260630,Corporate_Large,Large_D-SIB,US,346291000.0,0.0,346291000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PITTSFIELD COOP BANK,2026-06-30,2026-06-30
FDIC_26381_20260630,Corporate_Large,Large_D-SIB,US,1036930000.0,0.0,1036930000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BONVENU BANK NATIONAL ASSN,2026-06-30,2026-06-30
FDIC_26379_20260630,Corporate_Large,Large_D-SIB,US,233641000.0,0.0,233641000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PIKE NATIONAL BANK,2026-06-30,2026-06-30
FDIC_24966_20260630,Corporate_Large,Large_D-SIB,US,150387000.0,0.0,150387000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,VALLEY BANK OF RONAN,2026-06-30,2026-06-30
FDIC_24998_20260630,Corporate_Large,Large_D-SIB,US,20837280000.0,0.0,20837280000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COMMERCE BANK,2026-06-30,2026-06-30
FDIC_25054_20260630,Corporate_Large,Large_D-SIB,US,33433000.0,0.0,33433000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SUMMIT NATIONAL BANK,2026-06-30,2026-06-30
FDIC_25093_20260630,Corporate_Large,Large_D-SIB,US,1926704000.0,0.0,1926704000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HABIB AMERICAN BANK,2026-06-30,2026-06-30
FDIC_25103_20260630,Corporate_Large,Large_D-SIB,US,3783056000.0,0.0,3783056000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CITY BANK,2026-06-30,2026-06-30
FDIC_25158_20260630,Corporate_Large,Large_D-SIB,US,459296000.0,0.0,459296000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FINANCE FACTORS LTD,2026-06-30,2026-06-30
FDIC_25173_20260630,Corporate_Large,Large_D-SIB,US,387740000.0,0.0,387740000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,MEADE COUNTY BANK,2026-06-30,2026-06-30
FDIC_25178_20260630,Corporate_Large,Large_D-SIB,US,9438000000.0,0.0,9438000000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF AMERICA CA NA,2026-06-30,2026-06-30
FDIC_251_20260630,Corporate_Large,Large_D-SIB,US,32710000.0,0.0,32710000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST SECURITY BANK,2026-06-30,2026-06-30
FDIC_25247_20260630,Corporate_Large,Large_D-SIB,US,544481000.0,0.0,544481000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NATIONAL BANKERS BANK,2026-06-30,2026-06-30
FDIC_25249_20260630,Corporate_Large,Large_D-SIB,US,602048000.0,0.0,602048000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,C3BANK NATIONAL ASSN,2026-06-30,2026-06-30
FDIC_25258_20260630,Corporate_Large,Large_D-SIB,US,1141926000.0,0.0,1141926000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PIBANK NATIONAL ASSN,2026-06-30,2026-06-30
FDIC_25267_20260630,Corporate_Large,Large_D-SIB,US,288998000.0,0.0,288998000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,TRUBANK,2026-06-30,2026-06-30
FDIC_25291_20260630,Corporate_Large,Large_D-SIB,US,456831000.0,0.0,456831000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF THE VALLEY,2026-06-30,2026-06-30
FDIC_252_20260630,Corporate_Large,Large_D-SIB,US,210077000.0,0.0,210077000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PINNACLE BANK,2026-06-30,2026-06-30
FDIC_25328_20260630,Corporate_Large,Large_D-SIB,US,151787000.0,0.0,151787000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BOC BANK,2026-06-30,2026-06-30
FDIC_253_20260630,Corporate_Large,Large_D-SIB,US,1861310000.0,0.0,1861310000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,LUANA SAVINGS BANK,2026-06-30,2026-06-30
FDIC_254_20260630,Corporate_Large,Large_D-SIB,US,159736000.0,0.0,159736000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST WHITNEY BANK&TRUST,2026-06-30,2026-06-30
FDIC_2496_20260630,Corporate_Large,Large_D-SIB,US,262462000.0,0.0,262462000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,NATIONAL IRON BANK,2026-06-30,2026-06-30
FDIC_24961_20260630,Corporate_Large,Large_D-SIB,US,142761000.0,0.0,142761000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,INTERNATIONAL BK OF COM,2026-06-30,2026-06-30
FDIC_26363_20260630,Corporate_Large,Large_D-SIB,US,317747000.0,0.0,317747000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COMMUNITY COMMERCE BANK,2026-06-30,2026-06-30
FDIC_24922_20260630,Corporate_Large,Large_D-SIB,US,287803000.0,0.0,287803000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,GRAND VALLEY BANK,2026-06-30,2026-06-30
FDIC_245_20260630,Corporate_Large,Large_D-SIB,US,382331000.0,0.0,382331000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,RACCOON VALLEY BANK,2026-06-30,2026-06-30
FDIC_24603_20260630,Corporate_Large,Large_D-SIB,US,303089000.0,0.0,303089000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST COMMERCIAL BANK NA,2026-06-30,2026-06-30
FDIC_24677_20260630,Corporate_Large,Large_D-SIB,US,175678000.0,0.0,175678000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,TRIAD BANK NATIONAL ASSN,2026-06-30,2026-06-30
FDIC_2467_20260630,Corporate_Large,Large_D-SIB,US,200904000.0,0.0,200904000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CITIZENS STATE BANK,2026-06-30,2026-06-30
FDIC_2468_20260630,Corporate_Large,Large_D-SIB,US,598498000.0,0.0,598498000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,NORTHWESTERN BANK,2026-06-30,2026-06-30
FDIC_2469_20260630,Corporate_Large,Large_D-SIB,US,140479000.0,0.0,140479000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BADGER BANK,2026-06-30,2026-06-30
FDIC_2477_20260630,Corporate_Large,Large_D-SIB,US,233951000.0,0.0,233951000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF DEERFIELD,2026-06-30,2026-06-30
FDIC_24823_20260630,Corporate_Large,Large_D-SIB,US,1335651000.0,0.0,1335651000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,INTERNATIONAL FINANCE BANK,2026-06-30,2026-06-30
FDIC_24829_20260630,Corporate_Large,Large_D-SIB,US,589112000.0,0.0,589112000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,ATLANTIC CMTY BANKERS BANK,2026-06-30,2026-06-30
FDIC_2482_20260630,Corporate_Large,Large_D-SIB,US,183462000.0,0.0,183462000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,NEKOOSA PORT EDWARDS STB,2026-06-30,2026-06-30
FDIC_24865_20260630,Corporate_Large,Large_D-SIB,US,74671000.0,0.0,74671000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NM BANK OF SILVER CITY,2026-06-30,2026-06-30
FDIC_24867_20260630,Corporate_Large,Large_D-SIB,US,6568000.0,0.0,6568000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BNY MELLON TRUST OF DELAWARE,2026-06-30,2026-06-30
FDIC_24897_20260630,Corporate_Large,Large_D-SIB,US,1587594000.0,0.0,1587594000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COMMUNITY NATIONAL BANK,2026-06-30,2026-06-30
FDIC_248_20260630,Corporate_Large,Large_D-SIB,US,235772000.0,0.0,235772000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,STATE SAVINGS BANK,2026-06-30,2026-06-30
FDIC_24902_20260630,Corporate_Large,Large_D-SIB,US,39017000.0,0.0,39017000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NB OF S PADRE ISL,2026-06-30,2026-06-30
FDIC_24919_20260630,Corporate_Large,Large_D-SIB,US,700051000.0,0.0,700051000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,UWHARRIE BANK,2026-06-30,2026-06-30
FDIC_24920_20260630,Corporate_Large,Large_D-SIB,US,3090578000.0,0.0,3090578000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,WOORI AMERICA BANK,2026-06-30,2026-06-30
FDIC_25591_20260630,Corporate_Large,Large_D-SIB,US,37210000.0,0.0,37210000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CEDAR SECURITY BANK,2026-06-30,2026-06-30
FDIC_25620_20260630,Corporate_Large,Large_D-SIB,US,1974056000.0,0.0,1974056000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CREDIT ONE BANK NA,2026-06-30,2026-06-30
FDIC_25621_20260630,Corporate_Large,Large_D-SIB,US,500845000.0,0.0,500845000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SAGE CAPITAL BANK,2026-06-30,2026-06-30
FDIC_25644_20260630,Corporate_Large,Large_D-SIB,US,116424000.0,0.0,116424000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BEACON BUSINESS BANK NA,2026-06-30,2026-06-30
FDIC_2616_20260630,Corporate_Large,Large_D-SIB,US,112308000.0,0.0,112308000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,MILLBURY NATIONAL BANK,2026-06-30,2026-06-30
FDIC_26181_20260630,Corporate_Large,Large_D-SIB,US,654932000.0,0.0,654932000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,TEXAS NB OF JACKSONVILLE,2026-06-30,2026-06-30
FDIC_26185_20260630,Corporate_Large,Large_D-SIB,US,430016000.0,0.0,430016000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CHARTER WEST BANK,2026-06-30,2026-06-30
FDIC_26189_20260630,Corporate_Large,Large_D-SIB,US,129609000.0,0.0,129609000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HAVERFORD TRUST CO,2026-06-30,2026-06-30
FDIC_26217_20260630,Corporate_Large,Large_D-SIB,US,334196000.0,0.0,334196000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF COMMERCE,2026-06-30,2026-06-30
FDIC_26223_20260630,Corporate_Large,Large_D-SIB,US,1937542000.0,0.0,1937542000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,GOLDEN BANK NATIONAL ASSN,2026-06-30,2026-06-30
FDIC_26228_20260630,Corporate_Large,Large_D-SIB,US,96546000.0,0.0,96546000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NB OF DUBLIN,2026-06-30,2026-06-30
FDIC_26260_20260630,Corporate_Large,Large_D-SIB,US,44608000.0,0.0,44608000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NB IN MARLOW,2026-06-30,2026-06-30
FDIC_26271_20260630,Corporate_Large,Large_D-SIB,US,236549000.0,0.0,236549000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HOME BANK OF CALIFORNIA,2026-06-30,2026-06-30
FDIC_26299_20260630,Corporate_Large,Large_D-SIB,US,975516000.0,0.0,975516000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PACIFIC NATIONAL BANK,2026-06-30,2026-06-30
FDIC_262_20260630,Corporate_Large,Large_D-SIB,US,215207000.0,0.0,215207000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CITIZENS BANK,2026-06-30,2026-06-30
FDIC_26323_20260630,Corporate_Large,Large_D-SIB,US,541595000.0,0.0,541595000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FLORIDA CAPITAL BANK NA,2026-06-30,2026-06-30
FDIC_26333_20260630,Corporate_Large,Large_D-SIB,US,910244000.0,0.0,910244000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,GENESEE REGIONAL BANK,2026-06-30,2026-06-30
FDIC_26336_20260630,Corporate_Large,Large_D-SIB,US,1700100000.0,0.0,1700100000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,VILLAGE BANK,2026-06-30,2026-06-30
FDIC_26342_20260630,Corporate_Large,Large_D-SIB,US,4386302000.0,0.0,4386302000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,RBC BANK GEORGIA NA,2026-06-30,2026-06-30
FDIC_26351_20260630,Corporate_Large,Large_D-SIB,US,148457000.0,0.0,148457000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,UNITY NB OF HOUSTON,2026-06-30,2026-06-30
FDIC_26358_20260630,Corporate_Large,Large_D-SIB,US,152849000.0,0.0,152849000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,STATE BANK OF SOUTHWEST MO,2026-06-30,2026-06-30
FDIC_2608_20260630,Corporate_Large,Large_D-SIB,US,331049000.0,0.0,331049000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,NATIONAL GRAND BK MARBLEHEAD,2026-06-30,2026-06-30
FDIC_26028_20260630,Corporate_Large,Large_D-SIB,US,396042000.0,0.0,396042000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF EAST ASIA LTD,2026-06-30,2026-06-30
FDIC_26021_20260630,Corporate_Large,Large_D-SIB,US,89917000.0,0.0,89917000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,VALLEY STATE BANK,2026-06-30,2026-06-30
FDIC_25795_20260630,Corporate_Large,Large_D-SIB,US,296595000.0,0.0,296595000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PEOPLES BANK&TRUST,2026-06-30,2026-06-30
FDIC_25665_20260630,Corporate_Large,Large_D-SIB,US,384022000.0,0.0,384022000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COMMUNITY NATIONAL BANK,2026-06-30,2026-06-30
FDIC_25679_20260630,Corporate_Large,Large_D-SIB,US,1575434000.0,0.0,1575434000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,INTERNATIONAL BK OF COM,2026-06-30,2026-06-30
FDIC_25703_20260630,Corporate_Large,Large_D-SIB,US,134970000.0,0.0,134970000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF WEST,2026-06-30,2026-06-30
FDIC_25726_20260630,Corporate_Large,Large_D-SIB,US,304508000.0,0.0,304508000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,MURPHY BANK,2026-06-30,2026-06-30
FDIC_25738_20260630,Corporate_Large,Large_D-SIB,US,1207141000.0,0.0,1207141000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SOVEREIGN BANK,2026-06-30,2026-06-30
FDIC_25749_20260630,Corporate_Large,Large_D-SIB,US,101377000.0,0.0,101377000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,EASTBANK NATIONAL ASSN,2026-06-30,2026-06-30
FDIC_25752_20260630,Corporate_Large,Large_D-SIB,US,248977000.0,0.0,248977000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COMMUNITY BANK,2026-06-30,2026-06-30
FDIC_25803_20260630,Corporate_Large,Large_D-SIB,US,110052000.0,0.0,110052000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HATCH BANK,2026-06-30,2026-06-30
FDIC_25927_20260630,Corporate_Large,Large_D-SIB,US,60546000.0,0.0,60546000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANCO DE LA NACION ARGENTINA,2026-06-30,2026-06-30
FDIC_25849_20260630,Corporate_Large,Large_D-SIB,US,243703000.0,0.0,243703000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,MIDWEST IND BANKERSBANK,2026-06-30,2026-06-30
FDIC_25858_20260630,Corporate_Large,Large_D-SIB,US,5408441000.0,0.0,5408441000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,EQUITY BANK,2026-06-30,2026-06-30
FDIC_25869_20260630,Corporate_Large,Large_D-SIB,US,188654000.0,0.0,188654000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,METROPOLITAN BANK,2026-06-30,2026-06-30
FDIC_25883_20260630,Corporate_Large,Large_D-SIB,US,459944000.0,0.0,459944000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST EAGLE BANK,2026-06-30,2026-06-30
FDIC_25886_20260630,Corporate_Large,Large_D-SIB,US,850910000.0,0.0,850910000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,RIO BANK,2026-06-30,2026-06-30
FDIC_25894_20260630,Corporate_Large,Large_D-SIB,US,367348000.0,0.0,367348000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NATIONAL BANK,2026-06-30,2026-06-30
FDIC_258_20260630,Corporate_Large,Large_D-SIB,US,7892011000.0,0.0,7892011000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,STOCK YARDS BANK&TRUST CO,2026-06-30,2026-06-30
FDIC_22340_20260630,Corporate_Large,Large_D-SIB,US,355687000.0,0.0,355687000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PANHANDLE FIRST BANK,2026-06-30,2026-06-30
FDIC_2232_20260630,Corporate_Large,Large_D-SIB,US,935912000.0,0.0,935912000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PINNACLE BANK WYOMING,2026-06-30,2026-06-30
FDIC_2708_20260630,Corporate_Large,Large_D-SIB,US,157936000.0,0.0,157936000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NB OF MANCHESTER,2026-06-30,2026-06-30
FDIC_19184_20260630,Corporate_Large,Large_D-SIB,US,661978000.0,0.0,661978000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HILLTOP NATIONAL BANK,2026-06-30,2026-06-30
FDIC_19213_20260630,Corporate_Large,Large_D-SIB,US,1377229000.0,0.0,1377229000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SECURITY NB OF OMAHA,2026-06-30,2026-06-30
FDIC_19215_20260630,Corporate_Large,Large_D-SIB,US,1089314000.0,0.0,1089314000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BENCHMARK BANK,2026-06-30,2026-06-30
FDIC_19220_20260630,Corporate_Large,Large_D-SIB,US,1766732000.0,0.0,1766732000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,ANB BANK,2026-06-30,2026-06-30
FDIC_19222_20260630,Corporate_Large,Large_D-SIB,US,4812070000.0,0.0,4812070000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FREMONT BANK,2026-06-30,2026-06-30
FDIC_19230_20260630,Corporate_Large,Large_D-SIB,US,33814000.0,0.0,33814000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COMMUNITY NB IN MONMOUTH,2026-06-30,2026-06-30
FDIC_19234_20260630,Corporate_Large,Large_D-SIB,US,249589000.0,0.0,249589000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,AMERICAN BANK,2026-06-30,2026-06-30
FDIC_19254_20260630,Corporate_Large,Large_D-SIB,US,308182000.0,0.0,308182000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HERITAGE BANK NATIONAL ASSN,2026-06-30,2026-06-30
FDIC_19274_20260630,Corporate_Large,Large_D-SIB,US,311036000.0,0.0,311036000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANNER CAPITAL BANK,2026-06-30,2026-06-30
FDIC_19278_20260630,Corporate_Large,Large_D-SIB,US,40188000.0,0.0,40188000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CARMINE STATE BANK,2026-06-30,2026-06-30
FDIC_19285_20260630,Corporate_Large,Large_D-SIB,US,181819000.0,0.0,181819000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,LOGAN BANK&TRUST CO,2026-06-30,2026-06-30
FDIC_19288_20260630,Corporate_Large,Large_D-SIB,US,847387000.0,0.0,847387000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRSTAR BANK,2026-06-30,2026-06-30
FDIC_1929_20260630,Corporate_Large,Large_D-SIB,US,43125000.0,0.0,43125000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FARMERS STB OF TRIMONT,2026-06-30,2026-06-30
FDIC_1931_20260630,Corporate_Large,Large_D-SIB,US,118017000.0,0.0,118017000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,NEW MARKET BANK,2026-06-30,2026-06-30
FDIC_19333_20260630,Corporate_Large,Large_D-SIB,US,1676784000.0,0.0,1676784000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,REPUBLIC BANK OF CHICAGO,2026-06-30,2026-06-30
FDIC_1933_20260630,Corporate_Large,Large_D-SIB,US,71126000.0,0.0,71126000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CITIZENS STB NORWOOD YOUNG A,2026-06-30,2026-06-30
FDIC_19351_20260630,Corporate_Large,Large_D-SIB,US,97024000.0,0.0,97024000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF ESTES PARK,2026-06-30,2026-06-30
FDIC_19354_20260630,Corporate_Large,Large_D-SIB,US,86816000.0,0.0,86816000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HODGE BANK&TRUST CO,2026-06-30,2026-06-30
FDIC_19212_20260630,Corporate_Large,Large_D-SIB,US,634210000.0,0.0,634210000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST MW BANK OF THE OZARKS,2026-06-30,2026-06-30
FDIC_19163_20260630,Corporate_Large,Large_D-SIB,US,421375000.0,0.0,421375000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST STATE BANK,2026-06-30,2026-06-30
FDIC_1936_20260630,Corporate_Large,Large_D-SIB,US,233258000.0,0.0,233258000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COMMUNITY STB OF MISSOURI,2026-06-30,2026-06-30
FDIC_19143_20260630,Corporate_Large,Large_D-SIB,US,517203000.0,0.0,517203000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,UNITED COMMUNITY BANK,2026-06-30,2026-06-30
FDIC_18983_20260630,Corporate_Large,Large_D-SIB,US,4608741000.0,0.0,4608741000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,RIVER CITY BANK,2026-06-30,2026-06-30
FDIC_19001_20260630,Corporate_Large,Large_D-SIB,US,564883000.0,0.0,564883000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST MIDWEST BANK OF DEXTER,2026-06-30,2026-06-30
FDIC_19008_20260630,Corporate_Large,Large_D-SIB,US,2926195000.0,0.0,2926195000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PARKWAY BANK&TRUST CO,2026-06-30,2026-06-30
FDIC_1900_20260630,Corporate_Large,Large_D-SIB,US,443399000.0,0.0,443399000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST INDEPENDENT BANK,2026-06-30,2026-06-30
